popSize;mixinFactor;cp;mp;maxGen;natSel;iteration;eval;optimum;duration;bestPhenotype
10;0.0;0.6;0.3;100;ts3;1;5947.466144374577;564;6.339 seconds;{"eval":5947.466144374577}
10;0.5;0.6;0.1;25;roulette;3;5017.839658121107;564;20.905 seconds;{"eval":5017.839658121107}
10;0.0;0.7;0.1;25;roulette;4;5121.583856863587;564;22.028 seconds;{"eval":5121.583856863587}
10;0.25;0.6;0.3;100;roulette;3;5068.9596310119505;564;1 minutes, 21.079 seconds;{"eval":5068.9596310119505}
10;0.0;0.8;0.2;25;roulette;3;5097.5928644993655;564;23.772 seconds;{"eval":5097.5928644993655}
10;0.0;0.6;0.3;100;roulette;2;4949.514587084803;564;1 minutes, 9.012 seconds;{"eval":4949.514587084803}
100;0.0;0.6;0.3;100;roulette;4;5045.084446203011;564;52 minutes, 20.743 seconds;{"eval":5045.084446203011}
10;0.0;0.7;0.2;100;roulette;2;5429.138770352918;564;2 minutes, 35.017 seconds;{"eval":5429.138770352918}
10;0.1;0.6;0.3;100;roulette;4;5088.5445379674065;564;1 minutes, 20.959 seconds;{"eval":5088.5445379674065}
10;0.0;0.8;0.2;100;roulette;2;5013.209697263027;564;2 minutes, 44.290 seconds;{"eval":5013.209697263027}
10;0.0;0.6;0.3;100;ts2;4;6053.781425184872;564;0.858 seconds;{"eval":6053.781425184872}
10;0.0;0.7;0.1;100;roulette;2;5126.688341410786;564;1 minutes, 6.458 seconds;{"eval":5126.688341410786}
10;0.0;0.8;0.2;25;roulette;0;5100.739403353608;564;29.965 seconds;{"eval":5100.739403353608}
10;0.0;0.7;0.2;25;roulette;4;4987.391598479385;564;17.494 seconds;{"eval":4987.391598479385}
50;0.0;0.6;0.3;100;roulette;3;5130.231044109647;564;25 minutes, 45.347 seconds;{"eval":5130.231044109647}
10;0.0;0.6;0.3;100;ts2;3;5871.5121683069265;564;2.118 seconds;{"eval":5871.5121683069265}
10;0.0;0.7;0.1;25;roulette;1;5157.217284252629;564;35.370 seconds;{"eval":5157.217284252629}
10;0.0;0.6;0.3;50;roulette;4;4993.797113423418;564;8.589 seconds;{"eval":4993.797113423418}
10;0.0;0.6;0.3;100;ts2;0;5820.246625741636;564;5.508 seconds;{"eval":5820.246625741636}
10;0.0;0.7;0.1;25;roulette;2;5009.993228912767;564;32.056 seconds;{"eval":5009.993228912767}
10;0.0;0.7;0.2;25;roulette;2;5065.915214971527;564;16.881 seconds;{"eval":5065.915214971527}
10;0.0;0.8;0.2;100;roulette;3;5025.269844409775;564;1 minutes, 20.839 seconds;{"eval":5025.269844409775}
10;0.0;0.8;0.3;100;roulette;1;5037.361274013215;564;2 minutes, 32.919 seconds;{"eval":5037.361274013215}
10;0.25;0.6;0.1;25;roulette;3;5070.462313774338;564;16.467 seconds;{"eval":5070.462313774338}
10;0.5;0.6;0.3;100;roulette;3;5168.334152171688;564;34.965 seconds;{"eval":5168.334152171688}
10;0.0;0.8;0.2;25;roulette;2;5082.29754370268;564;18.370 seconds;{"eval":5082.29754370268}
100;0.0;0.6;0.3;100;roulette;1;5135.4415877978545;564;1 hours, 10 minutes, 47.659 seconds;{"eval":5135.4415877978545}
10;0.0;0.8;0.2;100;roulette;0;4955.388196375529;564;2 minutes, 30.378 seconds;{"eval":4955.388196375529}
20;0.0;0.6;0.3;100;roulette;2;4992.978149373273;564;5 minutes, 52.962 seconds;{"eval":4992.978149373273}
10;0.0;0.7;0.1;100;roulette;0;4921.219492285181;564;2 minutes, 22.218 seconds;{"eval":4921.219492285181}
10;0.25;0.6;0.3;100;roulette;4;4991.556904132416;564;49.711 seconds;{"eval":4991.556904132416}
10;0.0;0.8;0.3;25;roulette;0;4913.348663433896;564;31.648 seconds;{"eval":4913.348663433896}
10;0.0;0.7;0.2;100;roulette;4;4952.438642563467;564;1 minutes, 10.805 seconds;{"eval":4952.438642563467}
10;0.0;0.8;0.3;25;roulette;3;4918.077418359098;564;23.486 seconds;{"eval":4918.077418359098}
10;0.0;0.6;0.2;100;roulette;3;4932.773923068134;564;1 minutes, 36.179 seconds;{"eval":4932.773923068134}
10;0.0;0.6;0.3;100;roulette;4;4899.606242760443;564;1 minutes, 5.611 seconds;{"eval":4899.606242760443}
10;0.0;0.6;0.2;25;roulette;3;4871.251291750027;564;20.169 seconds;{"eval":4871.251291750027}
10;0.0;0.6;0.3;25;roulette;3;4898.044418101389;564;22.127 seconds;{"eval":4898.044418101389}
10;0.5;0.6;0.3;100;roulette;1;5088.4842723162;564;29.757 seconds;{"eval":5088.4842723162}
10;0.1;0.6;0.3;100;roulette;3;4933.075838436484;564;1 minutes, 21.823 seconds;{"eval":4933.075838436484}
10;0.0;0.6;0.3;100;ts3;3;6120.420163277477;564;6.225 seconds;{"eval":6120.420163277477}
10;0.25;0.6;0.3;100;roulette;2;5280.956235376828;564;1 minutes, 21.133 seconds;{"eval":5280.956235376828}
10;0.5;0.6;0.3;100;roulette;4;5108.852479438123;564;29.420 seconds;{"eval":5108.852479438123}
10;0.0;0.6;0.3;100;ts3;0;5964.805114758517;564;6.787 seconds;{"eval":5964.805114758517}
10;0.0;0.6;0.3;100;ts3;2;5930.6683302438005;564;6.343 seconds;{"eval":5930.6683302438005}
10;0.0;0.6;0.3;25;roulette;2;4795.940945246083;564;26.674 seconds;{"eval":4795.940945246083}
10;0.0;0.7;0.3;25;roulette;3;4943.837603886353;564;27.325 seconds;{"eval":4943.837603886353}
10;0.0;0.6;0.3;25;roulette;1;4973.338143186466;564;34.705 seconds;{"eval":4973.338143186466}
10;0.0;0.8;0.1;100;roulette;0;5004.773034112406;564;2 minutes, 31.036 seconds;{"eval":5004.773034112406}
10;0.5;0.6;0.3;100;roulette;2;5155.330812813876;564;56.120 seconds;{"eval":5155.330812813876}
10;0.0;0.6;0.2;25;roulette;2;4900.575739890121;564;27.903 seconds;{"eval":4900.575739890121}
10;0.0;0.8;0.1;100;roulette;4;4913.72601934637;564;1 minutes, 27.240 seconds;{"eval":4913.72601934637}
10;0.1;0.6;0.1;25;roulette;4;5036.633858639359;564;18.273 seconds;{"eval":5036.633858639359}
10;0.0;0.8;0.2;100;roulette;4;5021.577171501294;564;51.022 seconds;{"eval":5021.577171501294}
10;0.0;0.7;0.3;100;roulette;0;4907.7092813240015;564;2 minutes, 19.998 seconds;{"eval":4907.7092813240015}
20;0.0;0.6;0.3;100;roulette;0;5137.291773875612;564;7 minutes, 38.494 seconds;{"eval":5137.291773875612}
50;0.0;0.6;0.3;100;roulette;0;5111.728140715295;564;54 minutes, 4.219 seconds;{"eval":5111.728140715295}
10;0.0;0.6;0.2;100;roulette;2;4878.215851192366;564;2 minutes, 24.934 seconds;{"eval":4878.215851192366}
10;0.0;0.7;0.3;100;roulette;3;4989.309507496478;564;1 minutes, 26.315 seconds;{"eval":4989.309507496478}
100;0.0;0.6;0.3;100;roulette;0;5141.640368163593;564;1 hours, 35 minutes, 9.889 seconds;{"eval":5141.640368163593}
10;0.0;0.8;0.3;25;roulette;1;5151.964170367273;564;29.004 seconds;{"eval":5151.964170367273}
10;0.0;0.8;0.1;100;roulette;3;5137.687987674831;564;2 minutes, 41.337 seconds;{"eval":5137.687987674831}
10;0.0;0.7;0.2;25;roulette;0;4834.670161682228;564;38.081 seconds;{"eval":4834.670161682228}
50;0.0;0.6;0.3;100;roulette;1;5260.1376078269805;564;26 minutes, 31.909 seconds;{"eval":5260.1376078269805}
10;0.0;0.7;0.1;100;roulette;1;4947.078469822858;564;2 minutes, 30.317 seconds;{"eval":4947.078469822858}
10;0.0;0.7;0.2;25;roulette;3;5076.596625003994;564;29.230 seconds;{"eval":5076.596625003994}
10;0.0;0.6;0.2;100;roulette;0;5134.033119733045;564;2 minutes, 16.602 seconds;{"eval":5134.033119733045}
50;0.0;0.6;0.3;100;roulette;4;5058.8246273403265;564;27 minutes, 5.400 seconds;{"eval":5058.8246273403265}
20;0.0;0.6;0.3;100;roulette;3;4885.33395810031;564;5 minutes, 58.237 seconds;{"eval":4885.33395810031}
10;0.0;0.7;0.3;25;roulette;1;4827.509436812885;564;34.571 seconds;{"eval":4827.509436812885}
10;0.0;0.7;0.1;25;roulette;3;4970.846089323339;564;21.989 seconds;{"eval":4970.846089323339}
10;0.0;0.8;0.3;100;roulette;0;5168.455545761558;564;2 minutes, 30.988 seconds;{"eval":5168.455545761558}
10;0.0;0.8;0.2;100;roulette;1;4920.442147973918;564;2 minutes, 43.912 seconds;{"eval":4920.442147973918}
10;0.0;0.7;0.3;100;roulette;4;4943.019505382748;564;1 minutes, 2.570 seconds;{"eval":4943.019505382748}
20;0.0;0.6;0.3;100;roulette;4;5117.0696174102995;564;3 minutes, 8.555 seconds;{"eval":5117.0696174102995}
10;0.1;0.6;0.3;100;roulette;1;4993.949598838857;564;1 minutes, 19.631 seconds;{"eval":4993.949598838857}
10;0.0;0.7;0.3;100;roulette;2;4983.2546717658215;564;2 minutes, 45.976 seconds;{"eval":4983.2546717658215}
10;0.0;0.8;0.1;25;roulette;4;4973.109563850499;564;9.742 seconds;{"eval":4973.109563850499}
10;0.0;0.7;0.1;25;roulette;0;4889.979195299942;564;39.146 seconds;{"eval":4889.979195299942}
50;0.0;0.6;0.3;100;roulette;2;5101.106609676474;564;25 minutes, 44.236 seconds;{"eval":5101.106609676474}
10;0.0;0.6;0.1;100;roulette;1;4862.840650623811;564;2 minutes, 29.592 seconds;{"eval":4862.840650623811}
10;0.0;0.8;0.1;25;roulette;2;4903.503134059054;564;31.149 seconds;{"eval":4903.503134059054}
10;0.0;0.6;0.3;100;ts2;1;5959.928145401438;564;4.923 seconds;{"eval":5959.928145401438}
10;0.0;0.6;0.1;100;roulette;0;4927.868381595487;564;2 minutes, 19.332 seconds;{"eval":4927.868381595487}
10;0.0;0.7;0.3;100;roulette;1;4973.373418140771;564;2 minutes, 32.355 seconds;{"eval":4973.373418140771}
10;0.0;0.8;0.3;100;roulette;2;4989.28269536909;564;1 minutes, 36.450 seconds;{"eval":4989.28269536909}
10;0.0;0.6;0.2;25;roulette;4;5088.1204190193475;564;23.658 seconds;{"eval":5088.1204190193475}
